id,zap_id,url,type,price,min_price,max_price,min_area,max_area,address,district,city,state,created_at,updated_at,quant_quartos,quant_vagas,quant_suites,latitude,longitude,latitude_formatada,longitude_formatada
5312,4877314,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+103m2+RS1050000/ID-4877314/?paginaoferta=807,Apartamento,1050000.00,0.00,0.00,103,0,"Rua Pavao",MOEMA,"Sao Paulo",SP,"2016-12-10 17:50:05","2016-12-10 17:50:05",3,2,1,-23.8575836,-46.7083467,0.23117460103,0.25447386528
9887,11187865,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+106m2+RS1115000/ID-11187865/?paginaoferta=1513,Apartamento,1115000.00,0.00,0.00,106,0,"Rua Pavao",MOEMA,"Sao Paulo",SP,"2016-12-10 18:05:13","2016-12-10 18:05:13",3,2,1,-23.8575836,-46.7083467,0.23117460103,0.25447386528
34772,10133036,http://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+moema+zona-sul+sao-paulo+sp+45m2+RS610000/ID-10133036/?paginaoferta=5651,Apartamento,610000.00,0.00,0.00,45,0,"Rua Pavao",MOEMA,"Sao Paulo",SP,"2016-12-10 19:46:13","2016-12-10 19:46:13",1,1,0,-23.8575836,-46.7083467,0.23117460103,0.25447386528
115806,10320932,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+192m2+RS1400000/ID-10320932/?paginaoferta=19690,Apartamento,1400000.00,0.00,0.00,192,0,"Rua Pavao",MOEMA,"Sao Paulo",SP,"2016-12-11 02:58:51","2016-12-11 02:58:51",3,3,1,-23.8575836,-46.7083467,0.23117460103,0.25447386528
119322,12177734,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+85m2+RS800000/ID-12177734/?paginaoferta=20294,Apartamento,800000.00,0.00,0.00,85,0,"Rua Pavao",MOEMA,"Sao Paulo",SP,"2016-12-11 03:18:56","2016-12-11 03:18:56",2,1,1,-23.8575836,-46.7083467,0.23117460103,0.25447386528
134307,12049813,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+148m2+RS1290000/ID-12049813/?paginaoferta=22886,Apartamento,1290000.00,0.00,0.00,148,0,"Rua Pavão",MOEMA,"Sao Paulo",SP,"2016-12-11 04:27:08","2016-12-11 04:27:08",3,3,3,-23.8575836,-46.7083467,0.23117460103,0.25447386528
150248,11581897,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+295m2+RS2800000/ID-11581897/?paginaoferta=25637,Apartamento,2800000.00,0.00,0.00,295,0,"Rua Pavao",MOEMA,"Sao Paulo",SP,"2016-12-11 05:40:38","2016-12-11 05:40:38",4,4,3,-23.8575836,-46.7083467,0.23117460103,0.25447386528
168379,12189918,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+60m2+RS580000/ID-12189918/?paginaoferta=28776,Apartamento,580000.00,0.00,0.00,60,0,"Rua Pavao",MOEMA,"Sao Paulo",SP,"2016-12-11 07:04:31","2016-12-11 07:04:31",2,1,0,-23.8575836,-46.7083467,0.23117460103,0.25447386528
170710,10521349,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+197m2+RS1330000/ID-10521349/?paginaoferta=29171,Apartamento,1330000.00,0.00,0.00,197,0,"Rua Pavao",MOEMA,"Sao Paulo",SP,"2016-12-11 07:15:43","2016-12-11 07:15:43",3,3,2,-23.8575836,-46.7083467,0.23117460103,0.25447386528
7535,10900618,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+99m2+RS465000/ID-10900618/?paginaoferta=1145,Apartamento,465000.00,0.00,0.00,99,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-10 17:57:04","2016-12-10 17:57:04",2,1,0,-23.6166774,-46.6590396,0.60087981130,0.36156320098
15387,11156551,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+105m2+RS699000/ID-11156551/?paginaoferta=2350,Apartamento,699000.00,0.00,0.00,105,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-10 18:26:15","2016-12-10 18:26:15",2,1,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
17188,9365904,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+80m2+RS560000/ID-9365904/?paginaoferta=2613,Apartamento,560000.00,0.00,0.00,80,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-10 18:32:55","2016-12-10 18:32:55",2,1,0,-23.6166774,-46.6590396,0.60087981130,0.36156320098
18209,10154090,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+105m2+RS1240000/ID-10154090/?paginaoferta=2791,Apartamento,1240000.00,0.00,0.00,105,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-10 18:36:56","2016-12-10 18:36:56",2,2,2,-23.6166774,-46.6590396,0.60087981130,0.36156320098
20415,5812598,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+105m2+RS750000/ID-5812598/?paginaoferta=3165,Apartamento,750000.00,0.00,0.00,105,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-10 18:45:56","2016-12-10 18:45:56",3,1,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
25944,11413155,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+105m2+RS1150000/ID-11413155/?paginaoferta=4121,Apartamento,1150000.00,0.00,0.00,105,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-10 19:08:51","2016-12-10 19:08:51",3,1,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
31413,11637127,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+191m2+RS1500000/ID-11637127/?paginaoferta=5065,Apartamento,1500000.00,0.00,0.00,191,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-10 19:31:46","2016-12-10 19:31:46",3,2,2,-23.6166774,-46.6590396,0.60087981130,0.36156320098
44618,10149039,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+105m2+RS750000/ID-10149039/?paginaoferta=7355,Apartamento,750000.00,0.00,0.00,105,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-10 20:31:01","2016-12-10 20:31:01",3,1,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
44940,11753316,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+95m2+RS1065000/ID-11753316/?paginaoferta=7406,Apartamento,1065000.00,0.00,0.00,95,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-10 20:32:30","2016-12-10 20:32:30",2,2,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
63237,10257148,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+64m2+RS580000/ID-10257148/?paginaoferta=10563,Apartamento,580000.00,0.00,0.00,64,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-10 22:04:54","2016-12-10 22:04:54",2,1,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
63441,9728795,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+91m2+RS950000/ID-9728795/?paginaoferta=10606,Apartamento,950000.00,0.00,0.00,91,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-10 22:05:56","2016-12-10 22:05:56",3,2,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
68507,9760517,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+198m2+RS1600000/ID-9760517/?paginaoferta=11477,Apartamento,1600000.00,0.00,0.00,198,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-10 22:32:07","2016-12-10 22:32:07",3,2,2,-23.6166774,-46.6590396,0.60087981130,0.36156320098
86457,12173736,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+102m2+RS945000/ID-12173736/?paginaoferta=14578,Apartamento,945000.00,0.00,0.00,102,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 00:09:41","2016-12-11 00:09:41",3,0,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
96259,11571231,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+198m2+RS1600000/ID-11571231/?paginaoferta=16268,Apartamento,1600000.00,0.00,0.00,198,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 01:04:01","2016-12-11 01:04:01",3,2,2,-23.6166774,-46.6590396,0.60087981130,0.36156320098
109518,10154478,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+105m2+RS699000/ID-10154478/?paginaoferta=18562,Apartamento,699000.00,0.00,0.00,105,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 02:18:43","2016-12-11 02:18:43",2,1,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
130222,11740754,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+100m2+RS1200000/ID-11740754/?paginaoferta=22181,Apartamento,1200000.00,0.00,0.00,100,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 04:08:20","2016-12-11 04:08:20",3,2,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
132784,11230528,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+102m2+RS950000/ID-11230528/?paginaoferta=22619,Apartamento,950000.00,0.00,0.00,102,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 04:20:09","2016-12-11 04:20:09",3,2,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
138568,7674468,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+102m2+RS945000/ID-7674468/?paginaoferta=23619,Apartamento,945000.00,0.00,0.00,102,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 04:47:02","2016-12-11 04:47:02",3,2,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
152149,11965334,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+73m2+RS500000/ID-11965334/?paginaoferta=25965,Apartamento,500000.00,0.00,0.00,73,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 05:49:07","2016-12-11 05:49:07",2,1,0,-23.6166774,-46.6590396,0.60087981130,0.36156320098
164147,11883548,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+102m2+RS945000/ID-11883548/?paginaoferta=28037,Apartamento,945000.00,0.00,0.00,102,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 06:44:49","2016-12-11 06:44:49",2,2,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
170008,11432685,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+105m2+RS1150000/ID-11432685/?paginaoferta=29055,Apartamento,1150000.00,0.00,0.00,105,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 07:12:19","2016-12-11 07:12:19",3,1,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
170134,11701818,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+200m2+RS2000000/ID-11701818/?paginaoferta=29080,Apartamento,2000000.00,0.00,0.00,200,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 07:12:58","2016-12-11 07:12:58",3,2,2,-23.6166774,-46.6590396,0.60087981130,0.36156320098
176315,11804243,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+105m2+RS1190000/ID-11804243/?paginaoferta=30144,Apartamento,1190000.00,0.00,0.00,105,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 07:41:57","2016-12-11 07:41:57",3,2,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
183744,10673497,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+105m2+RS699000/ID-10673497/?paginaoferta=31426,Apartamento,699000.00,0.00,0.00,105,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 08:16:32","2016-12-11 08:16:32",2,1,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
183994,11892321,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+198m2+RS1600000/ID-11892321/?paginaoferta=31472,Apartamento,1600000.00,0.00,0.00,198,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 08:17:40","2016-12-11 08:17:40",4,2,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
186614,10047750,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+198m2+RS1600000/ID-10047750/?paginaoferta=31920,Apartamento,1600000.00,0.00,0.00,198,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 08:29:31","2016-12-11 08:29:31",3,2,2,-23.6166774,-46.6590396,0.60087981130,0.36156320098
189649,11431039,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+105m2+RS1240000/ID-11431039/?paginaoferta=32443,Apartamento,1240000.00,0.00,0.00,105,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 08:43:55","2016-12-11 08:43:55",2,2,2,-23.6166774,-46.6590396,0.60087981130,0.36156320098
192653,11530385,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+192m2+RS1600000/ID-11530385/?paginaoferta=32962,Apartamento,1600000.00,0.00,0.00,192,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 08:57:50","2016-12-11 08:57:50",3,2,2,-23.6166774,-46.6590396,0.60087981130,0.36156320098
197653,11950843,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+198m2+RS1600000/ID-11950843/?paginaoferta=33830,Apartamento,1600000.00,0.00,0.00,198,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 09:21:27","2016-12-11 09:21:27",3,2,2,-23.6166774,-46.6590396,0.60087981130,0.36156320098
202630,11673950,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+192m2+RS1600000/ID-11673950/?paginaoferta=34693,Apartamento,1600000.00,0.00,0.00,192,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 09:45:10","2016-12-11 09:45:10",3,2,2,-23.6166774,-46.6590396,0.60087981130,0.36156320098
214556,10154814,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+110m2+RS955000/ID-10154814/?paginaoferta=36754,Apartamento,955000.00,0.00,0.00,110,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 10:43:27","2016-12-11 10:43:27",3,2,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
214951,10800859,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+96m2+RS1150000/ID-10800859/?paginaoferta=36817,Apartamento,1150000.00,0.00,0.00,96,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 10:45:17","2016-12-11 10:45:17",3,1,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
224075,12242020,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+105m2+RS940000/ID-12242020/?paginaoferta=38389,Apartamento,940000.00,0.00,0.00,105,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 11:29:10","2016-12-11 11:29:10",3,2,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
227359,11627179,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+110m2+RS945000/ID-11627179/?paginaoferta=38960,Apartamento,945000.00,0.00,0.00,110,0,"Avenida Miruna",MOEMA,"Sao Paulo",SP,"2016-12-11 11:45:51","2016-12-11 11:45:51",3,2,1,-23.6166774,-46.6590396,0.60087981130,0.36156320098
40603,10444168,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+90m2+RS798000/ID-10444168/?paginaoferta=6657,Apartamento,798000.00,0.00,0.00,90,0,"Avenida Moaci",MOEMA,"Sao Paulo",SP,"2016-12-10 20:11:46","2016-12-10 20:11:46",2,1,0,-23.6149634,-46.6595167,0.60351019080,0.36052699479
52522,10511525,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+86m2+RS795000/ID-10511525/?paginaoferta=8715,Apartamento,795000.00,0.00,0.00,86,0,"Avenida Moaci",MOEMA,"Sao Paulo",SP,"2016-12-10 21:10:21","2016-12-10 21:10:21",2,1,0,-23.6149634,-46.6595167,0.60351019080,0.36052699479
96487,12148245,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+75m2+RS550000/ID-12148245/?paginaoferta=16311,Apartamento,550000.00,0.00,0.00,75,0,"Avenida Moaci",MOEMA,"Sao Paulo",SP,"2016-12-11 01:05:19","2016-12-11 01:05:19",2,1,0,-23.6149634,-46.6595167,0.60351019080,0.36052699479
183865,10811339,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+88m2+RS600000/ID-10811339/?paginaoferta=31451,Apartamento,600000.00,0.00,0.00,88,0,"Avenida Moaci",MOEMA,"Sao Paulo",SP,"2016-12-11 08:17:02","2016-12-11 08:17:02",2,1,0,-23.6149634,-46.6595167,0.60351019080,0.36052699479
188812,10889796,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+75m2+RS550000/ID-10889796/?paginaoferta=32299,Apartamento,550000.00,0.00,0.00,75,0,"Avenida Moaci",MOEMA,"Sao Paulo",SP,"2016-12-11 08:39:54","2016-12-11 08:39:54",2,1,0,-23.6149634,-46.6595167,0.60351019080,0.36052699479
217250,12136685,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+73m2+RS595000/ID-12136685/?paginaoferta=37210,Apartamento,595000.00,0.00,0.00,73,0,"Avenida Moaci",MOEMA,"Sao Paulo",SP,"2016-12-11 10:56:11","2016-12-11 10:56:11",2,1,0,-23.6149634,-46.6595167,0.60351019080,0.36052699479
219975,10218332,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+83m2+RS798000/ID-10218332/?paginaoferta=37684,Apartamento,798000.00,0.00,0.00,83,0,"Avenida Moaci",MOEMA,"Sao Paulo",SP,"2016-12-11 11:08:24","2016-12-11 11:08:24",2,1,0,-23.6149634,-46.6595167,0.60351019080,0.36052699479
731,12203105,http://www.zapimoveis.com.br/superdestaque/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+90m2+RS1100000/ID-12203105/,Apartamento,1100000.00,0.00,0.00,90,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-10 17:36:24","2016-12-10 17:36:24",3,2,2,-23.6145762,-46.6633920,0.60410440489,0.35211029004
7189,9938090,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+55m2+RS670000/ID-9938090/?paginaoferta=1097,Apartamento,670000.00,0.00,0.00,55,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-10 17:55:56","2016-12-10 17:55:56",2,2,2,-23.6145762,-46.6633920,0.60410440489,0.35211029004
12192,7656871,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+97m2+RS1100000/ID-7656871/?paginaoferta=1865,Apartamento,1100000.00,0.00,0.00,97,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-10 18:14:02","2016-12-10 18:14:02",3,2,1,-23.6145762,-46.6633920,0.60410440489,0.35211029004
13333,11501237,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+191m2+RS1590000/ID-11501237/?paginaoferta=2034,Apartamento,1590000.00,0.00,0.00,191,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-10 18:18:33","2016-12-10 18:18:33",3,3,2,-23.6145762,-46.6633920,0.60410440489,0.35211029004
14416,11476849,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+193m2+RS1590000/ID-11476849/?paginaoferta=2189,Apartamento,1590000.00,0.00,0.00,193,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-10 18:22:34","2016-12-10 18:22:34",3,3,1,-23.6145762,-46.6633920,0.60410440489,0.35211029004
18915,11372574,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+55m2+RS670000/ID-11372574/?paginaoferta=2914,Apartamento,670000.00,0.00,0.00,55,0,"Avenida Imares, Dos",MOEMA,"Sao Paulo",SP,"2016-12-10 18:39:45","2016-12-10 18:39:45",2,2,1,-23.6145762,-46.6633920,0.60410440489,0.35211029004
32217,11204212,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+55m2+RS670000/ID-11204212/?paginaoferta=5203,Apartamento,670000.00,0.00,0.00,55,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-10 19:35:04","2016-12-10 19:35:04",2,2,2,-23.6145762,-46.6633920,0.60410440489,0.35211029004
39265,12148136,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+110m2+RS960000/ID-12148136/?paginaoferta=6426,Apartamento,960000.00,0.00,0.00,110,0,"Avenida Imares, Dos",MOEMA,"Sao Paulo",SP,"2016-12-10 20:05:50","2016-12-10 20:05:50",2,2,1,-23.6145762,-46.6633920,0.60410440489,0.35211029004
39686,10901310,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+58m2+RS668000/ID-10901310/?paginaoferta=6495,Apartamento,668000.00,0.00,0.00,58,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-10 20:07:41","2016-12-10 20:07:41",2,2,1,-23.6145762,-46.6633920,0.60410440489,0.35211029004
46531,11830134,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+193m2+RS1890000/ID-11830134/?paginaoferta=7677,Apartamento,1890000.00,0.00,0.00,193,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-10 20:40:07","2016-12-10 20:40:07",3,3,1,-23.6145762,-46.6633920,0.60410440489,0.35211029004
52917,12177778,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+191m2+RS1580000/ID-12177778/?paginaoferta=8788,Apartamento,1580000.00,0.00,0.00,191,0,"Avenida Imares, Dos",MOEMA,"Sao Paulo",SP,"2016-12-10 21:12:17","2016-12-10 21:12:17",3,3,1,-23.6145762,-46.6633920,0.60410440489,0.35211029004
73557,12205288,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+97m2+RS995000/ID-12205288/?paginaoferta=12346,Apartamento,995000.00,0.00,0.00,97,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-10 22:59:05","2016-12-10 22:59:05",3,2,1,-23.6145762,-46.6633920,0.60410440489,0.35211029004
105795,11852270,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+93m2+RS1200000/ID-11852270/?paginaoferta=17919,Apartamento,1200000.00,0.00,0.00,93,0,"Avenida Imares, Dos",MOEMA,"Sao Paulo",SP,"2016-12-11 01:57:54","2016-12-11 01:57:54",2,2,0,-23.6145762,-46.6633920,0.60410440489,0.35211029004
106128,11778707,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+94m2+RS1200000/ID-11778707/?paginaoferta=17976,Apartamento,1200000.00,0.00,0.00,94,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-11 01:59:54","2016-12-11 01:59:54",2,2,2,-23.6145762,-46.6633920,0.60410440489,0.35211029004
115744,10568244,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+193m2+RS1590000/ID-10568244/?paginaoferta=19676,Apartamento,1590000.00,0.00,0.00,193,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-11 02:58:30","2016-12-11 02:58:30",3,3,1,-23.6145762,-46.6633920,0.60410440489,0.35211029004
118070,10607849,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+55m2+RS690000/ID-10607849/?paginaoferta=20078,Apartamento,690000.00,0.00,0.00,55,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-11 03:13:06","2016-12-11 03:13:06",2,2,1,-23.6145762,-46.6633920,0.60410440489,0.35211029004
127836,11375918,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+94m2+RS990000/ID-11375918/?paginaoferta=21765,Apartamento,990000.00,0.00,0.00,94,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-11 03:57:27","2016-12-11 03:57:27",3,2,1,-23.6145762,-46.6633920,0.60410440489,0.35211029004
136790,7799226,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+191m2+RS1500000/ID-7799226/?paginaoferta=23313,Apartamento,1500000.00,0.00,0.00,191,0,"Avenida dos Imarés",MOEMA,"Sao Paulo",SP,"2016-12-11 04:38:46","2016-12-11 04:38:46",3,3,2,-23.6145762,-46.6633920,0.60410440489,0.35211029004
137843,11216705,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+55m2+RS689000/ID-11216705/?paginaoferta=23501,Apartamento,689000.00,0.00,0.00,55,0,"Avenida Imares, Dos",MOEMA,"Sao Paulo",SP,"2016-12-11 04:43:36","2016-12-11 04:43:36",2,2,1,-23.6145762,-46.6633920,0.60410440489,0.35211029004
